"id_norma_modificada","id_norma_modificatoria","tipo_norma","nro_norma","clase_norma","organismo_origen","fecha_boletin","titulo_sumario","titulo_resumido"
"369712","375662","Resolución","2069","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-29","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375778","Resolución","2107","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375779","Resolución","2108","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375780","Resolución","2150","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375781","Resolución","2152","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375782","Resolución","2153","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375783","Resolución","2155","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369712","375787","Resolución","2161","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"369713","370723","Resolución","630","","SECRETARIA DE ENERGIA","2022-09-01","MINISTERIO DE ECONOMIA","PROYECTO OFFSHORE FENIX"
"369722","371271","Resolución","11","GENERAL","COMISION ARBITRAL","2022-09-13","COMISION ARBITRAL CONVENIO MULTILATERAL DEL 18.8.77","FECHAS DE VENCIMIENTO - FIJASE"
"369750","373218","Disposición","719","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO 'FEDERACION GRAFICA BONAERENSE' - FEDERACION ARGENTINA DE LA INDUSTRIA GRAFICA Y AFINES"
"369787","374166","Resolución","61","","SECRETARIA DE COORDINACION LEGAL Y ADMINISTRATIVA","2022-11-03","JEFATURA DE GABINETE DE MINISTROS","RENUNCIA"
"369793","369794","Resolución","194","","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","2022-08-17","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","BANCO HIPOTECARIO S.A."
"369810","371672","Resolución","214","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-09-20","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"369812","371553","Circular","2","","DIRECCION NACIONAL DE GESTION PATRIMONIAL","2022-09-16","MINISTERIO DE CULTURA","RESOLUCION 1334/2022 - PRORROGA"
"369834","369835","Resolución","5250","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-08-17","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","LIBRO DE SUELDOS DIGITAL"
"369835","373278","Disposición","198","","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-10-19","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DELEGACION DE FACULTADES"
"369855","371041","Disposición","43","","SECRETARIA DE EQUIDAD EN SALUD","2022-09-08","MINISTERIO DE SALUD","DISPOSICION 18/2022 - RECTIFICASE"
"369865","373306","Disposición","741","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE GUARDAVIDAS Y AFINES DE GENERAL PUEYRREDON - CEBRA"
"369867","373163","Disposición","707","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA Y OTROS"
"369881","370239","Disposición","438","","DIRECCION DE NORMATIVA LABORAL","2022-08-23","CONVENCIONES COLECTIVAS DE TRABAJO","APUAYE - ENERGIA DEL SUR SOCIEDAD ANONIMA"
"369924","370473","Resolución","202","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-08-29","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","RANGOS DE INGRESOS - INCREMENTO"
"369927","375424","Resolución","1525","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-11-24","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","DESIGNACIONES"
"369946","372263","Disposición","23","","SUBSECRETARIA DE INFRAESTRUCTURA DEPORTIVA Y COMPETENCIAS NA","2022-09-29","MINISTERIO DE TURISMO Y DEPORTES","ACTIVIDADES - INCORPORASE"
"369949","374195","Comunicación","7613","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-03","ENTIDADES FINANCIERAS","PROVEEDORES DE SERVICIOS DE PAGO"
"370052","375695","Disposición","14","","DIRECCION NACIONAL ELECTORAL","2022-11-29","MINISTERIO DEL INTERIOR","DISPOSICION 8/2022 - MODIFICACION"
"370060","370061","Comunicación","7581","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-19","ENTIDADES FINANCIERAS","REGIMEN INFORMATIVO CONTABLE MENSUAL"
"370062","371452","Acordada","23","","CORTE SUPREMA DE JUSTICIA DE LA NACION","2022-09-15","CORTE SUPREMA DE JUSTICIA DE LA NACION","PRESUPUESTO DE GASTOS"
"370079","372674","Disposición","538","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA - HIDROELECTRICA DIAMANTE SA"
"370113","370114","Decreto","522","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-22","INCENTIVO A LA INVERSION, CONSTRUCCION Y PRODUCCION ARGENTINA","LEY 27679 - SU PROMULGACION"
"370113","370566","Decreto","556","Reglamentario","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-30","INCENTIVO A LA INVERSION, CONSTRUCCION Y PRODUCCION ARGENTINA","LEY 27679 - SU REGLAMENTACION"
"370113","370669","Resolución","5253","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-08-31","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","RESOLUCION GENERAL N° 4976 - MODIFICACION"
"370113","370742","Comunicación","7589","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-01","ENTIDADES FINANCIERAS","CUENTAS ESPECIALES DE DEPOSITO Y CANCELACION PARA LA CONSTRUCCION ARGENTINA"
"370115","370116","Decreto","521","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-22","CONMEMORACIONES","LEY 27681 - SU PROMULGACION"
"370139","370902","Disposición","168","","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-09-06","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 156/2022 - MODIFICACION"
"370143","372846","Disposición","8","","SUBSECRETARIA DE TRANSPORTE AUTOMOTOR","2022-10-11","MINISTERIO DE TRANSPORTE","DISPOSICION N° 58/2018 - MODIFICACION"
"370166","372603","Disposición","512","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","FE.M.P.I.N.R.A. - EXOLGAN SOCIEDAD ANONIMA"
"370189","370405","Resolución","196","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-26","JEFATURA DE GABINETE DE MINISTROS","DECRETO N° 426/2022 - INFORMACION"
"370218","374932","Resolución","735","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-15","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","RESOLUCION 503/2022 - MODIFICACION"
"370219","374185","Resolución","705","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-03","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","RESOLUCIONES 893/2018 Y 505/2022 - MODIFICACION"
"370223","371342","Disposición","159","","INSTITUTO NACIONAL DEL CANCER","2022-09-14","INSTITUTO NACIONAL DEL CANCER","PLAZO PARA LA POSTULACION DE PROYECTOS - PRORROGA"
"370235","373099","Disposición","674","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA -SAS AUTOMOTRIZ ARGENTINA SA"
"370246","372945","Disposición","612","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","ADAA - UNION AGRICOLA DE AVELLANEDA COOPERTATIVA LIMITADA Y OTROS"
"370267","370268","Decreto","529","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-24","LEY DE PREVENCION Y CONTROL DE LA RESISTENCIA A LOS ANTIMICROBIANOS","LEY 27680 - SU PROMULGACION"
"370270","370717","Resolución","661","","FONDO NACIONAL DE LAS ARTES","2022-09-01","FONDO NACIONAL DE LAS ARTES","RESOLUCION 625/2022 - DEJESE SIN EFECTO"
"370295","373144","Disposición","695","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE TRABAJADORES DE LA INDUSTRIA DEL GAS CAPITAL Y GRAN BUENOS AIRES Y OTROS"
"370306","373238","Disposición","737","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO ARGENTINO DE FARMACEUTICOS Y BIOQUIMICOS - CONFEDERACION ARGENTINA DE MUTUALIDADES - OTRO"
"370307","372955","Disposición","649","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES  Y OTROS"
"370308","372871","Disposición","641","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE CARGA Y DESCARGA DE LA REP ARG - CAMARA DE ARG DE LA ACTIVIDAD FRUTIHORTICOLA"
"370316","373040","Disposición","660","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBRERA DE REFRACTARIOS Y OTROS"
"370332","371056","Resolución","53","","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","2022-09-08","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","IMPORTE - ESTABLECESE"
"370342","372457","Resolución","5267","Conjunta","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"370342","372457","Resolución","5267","Conjunta","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"370354","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"370363","373143","Disposición","693","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE TRABAJADORES DE LA INDUSTRIA DEL GAS CAPITAL Y GRAN BUENOS AIRES Y OTROS"
"370367","374627","Disposición","906","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DE COMERCIO DE MAR DEL PLATA  ZONA ATLANTICA - FAVA HERMANOS SACIYF"
"370375","370344","Resolución","64","","SECRETARIA DE GESTION DE TRANSPORTE","2022-08-25","MINISTERIO DE TRANSPORTE","DECISION 15/2019 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"370375","370376","Resolución","28","","GRUPO DEL MERCADO COMUN","2022-08-25","MERCOSUR","FICHA DE EMERGENCIA PARA EL TRANSPORTE POR CARRETERA DE MERCANCIAS PELIGROSAS EN EL MERCOSUR"
"370376","370344","Resolución","64","","SECRETARIA DE GESTION DE TRANSPORTE","2022-08-25","MINISTERIO DE TRANSPORTE","DECISION 15/2019 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"370404","373684","Resolución","234","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-10-26","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION N° 195/2022 - MODIFICACION"
"370433","370434","Comunicación","7564","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-26","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
"370438","372944","Disposición","645","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBREROS DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS Y LAVADEROS AUTOMATICOS (SANTA FE)"
"370440","373096","Disposición","597","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO LA FRATERNIDAD -  METROVIAS SOCIEDAD ANONIMA"
"370441","373098","Disposición","663","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","UNION FERROVIARIA -  METROVIAS SOCIEDAD ANONIMA"
"370446","373144","Disposición","695","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE TRABAJADORES DE LA INDUSTRIA DEL GAS CAPITAL Y GRAN BUENOS AIRES Y OTROS"
"370473","375271","Resolución","258","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-11-22","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","RANGOS DE INGRESOS DEL GRUPO FAMILIAR Y MONTOS DE ASIGNACIONES FAMILIARES - INCREMENTO"
"370480","371259","Resolución","1186","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-09-13","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","LLAMADO AL 10º CONCURSO INTERNACIONAL - PRORROGA PLAZO"
"370487","373851","Resolución","720","","MINISTERIO DE LAS MUJERES GENEROS Y DIVERSIDAD","2022-10-28","MINISTERIO DE LAS MUJERES, GENEROS Y DIVERSIDAD","MARCHAS Y FESTIVALES DEL ORGULLO LGBTIQNB+ 2022"
"370487","373859","Resolución","724","","MINISTERIO DE LAS MUJERES GENEROS Y DIVERSIDAD","2022-10-28","MINISTERIO DE LAS MUJERES, GENEROS Y DIVERSIDAD","35° ENCUENTRO NACIONAL DE MUJERES"
"370532","371617","Comunicación","93502","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-19","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7585 - FE DE ERRATAS"
"370536","373151","Disposición","616","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS - METROVIAS S.A"
"370537","373148","Disposición","608","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO LA FRATERNIDAD - FERROVIAS SOCIEDAD ANoNIMA CONCESIONARIA"
"370538","373155","Disposición","635","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","UNION FERROVIARIA - FERROVIAS S.A. CONCESIONARIA"
"370540","373153","Disposición","624","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS Y OTROS"
"370541","372872","Disposición","590","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SEÑALEROS FERROVIARIOS ARGENTINOS - METROVIAS S.A."
"370542","372863","Disposición","636","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","UNION DE TRABAJADORES DEL TURF Y AFINES - FEDERACION ARGENTINA DE JOCKEY CLUBES E HIPODROMOS"
"370547","374625","Disposición","893","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES CERVECEROS Y AFINES - AGROINDUSTRIAL SUDESTE SA"
"370565","372160","Resolución","4","Conjunta","MINISTERIO DE ECONOMIA","2022-09-28","PROGRAMA 'PUENTE AL EMPLEO'","PROGRAMAS SOCIALES, EDUCATIVOS Y DE EMPLEO"
"370565","372160","Resolución","4","Conjunta","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-09-28","PROGRAMA 'PUENTE AL EMPLEO'","PROGRAMAS SOCIALES, EDUCATIVOS Y DE EMPLEO"
"370565","372160","Resolución","4","Conjunta","MINISTERIO DE DESARROLLO SOCIAL","2022-09-28","PROGRAMA 'PUENTE AL EMPLEO'","PROGRAMAS SOCIALES, EDUCATIVOS Y DE EMPLEO"
"370565","372457","Resolución","5267","Conjunta","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"370565","372457","Resolución","5267","Conjunta","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"370593","370594","Resolución","629","","SECRETARIA DE ENERGIA","2022-08-30","MINISTERIO DE ECONOMIA","RESOLUCION Nº 627/2022 - MODIFICACION"
"370593","371110","Resolución","313","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-09","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. - CUADRO TARIFARIO"
"370593","371111","Resolución","314","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-09","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDESUR S.A. - CUADRO TARIFARIO"
"370593","371439","Resolución","649","","SECRETARIA DE ENERGIA","2022-09-15","MINISTERIO DE ECONOMIA","PRECIOS DE REFERENCIA DE LA POTENCIA Y PRECIO ESTABILIZADO DE LA ENERGIA"
"370594","371439","Resolución","649","","SECRETARIA DE ENERGIA","2022-09-15","MINISTERIO DE ECONOMIA","PRECIOS DE REFERENCIA DE LA POTENCIA Y PRECIO ESTABILIZADO DE LA ENERGIA"
"370600","371582","Resolución","36","Conjunta","SECRETARIA DE HACIENDA","2022-09-19","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - AMPLIACION"
"370600","371582","Resolución","36","Conjunta","SECRETARIA DE FINANZAS","2022-09-19","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - AMPLIACION"
"370614","373038","Disposición","658","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REP ARG"
"370615","373039","Disposición","659","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA  Y OTROS"
"370631","372953","Disposición","647","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REP ARG Y OTROS"
"370633","373749","Disposición","798","","DIRECCION DE NORMATIVA LABORAL","2022-10-26","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - FEDERACION ARGENTINA DE ASOCIACIONES DE TALLERES DE REPARACION DE AUTOMOTORES Y AFINES"
"370634","374730","Disposición","913","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA - TERNIUM ARG SA"
"370653","370950","Resolución","1736","","ENTE NACIONAL DE COMUNICACIONES","2022-09-07","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1729/2022 - RECTIFICASE"
"370654","371331","Resolución","1741","","ENTE NACIONAL DE COMUNICACIONES","2022-09-14","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1730/2022 - RECTIFICASE"
"370657","370658","Resolución","476","","MINISTERIO DE CIENCIA TECNOLOGIA E INNOVACION","2022-08-31","MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION","RESOLUCION 470/2022 - RECTIFICASE"
"370657","373260","Resolución","615","","MINISTERIO DE CIENCIA TECNOLOGIA E INNOVACION","2022-10-19","MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION","CONCURSO CONTAR CON DATOS - PRORROGA PLAZO"
"370657","375028","Resolución","702","","MINISTERIO DE CIENCIA TECNOLOGIA E INNOVACION","2022-11-16","MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION","CONCURSO CONTAR CON DATOS - GANADORES"
"370674","373598","Circular","1","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-09-29","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","LIMITES DE ACEPTABILIDAD"
"370692","374734","Disposición","919","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE LAS TELECOMUNICACIONES - TELECOM PERSONAL SA"
"370693","374626","Disposición","905","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DE COMERCIO DE MAR DEL PLATA  ZONA ATLANTICA - FAVA HERMANOS SACIYF"
"370758","373226","Disposición","726","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO UNICO DE EMPLEADOS DEL TABACO DE LA REPUBLICA ARGENTINA - ACOOTAB"
"370811","371072","Comunicación","93411","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-08","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7568 - FE DE ERRATAS"
"370833","374523","Disposición","872","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","SUTEP - STADIUM LUNA PARK LECTOURE Y LECTOURE SRL"
"370837","371757","Comunicación","7596","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-21","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
"370837","371817","Resolución","621","","MINISTERIO DE ECONOMIA","2022-09-22","MINISTERIO DE ECONOMIA","LETRA DEL TESORO EN DOLARES - EMISION"
"370837","372067","Resolución","43","","SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA","2022-09-27","MINISTERIO DE ECONOMIA","PAUTAS OPERATIVAS - ESTABLECESE"
"370837","374022","Resolución","5277","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-11-01","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA DE INCREMENTO EXPORTADOR - PLAZO ESPECIAL"
"370837","374560","Decreto","758","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-10","REFUERZO ALIMENTARIO PARA ADULTOS SIN INGRESOS","DISPOSICIONES"
"370837","374842","Resolución","862","","MINISTERIO DE ECONOMIA","2022-11-14","MINISTERIO DE ECONOMIA","PROGRAMA DE COMPENSACION PARA PEQUEÑOS Y MEDIANOS PRODUCTORES DE SOJA Y MAIZ"
"370837","375443","Resolución","5292","General Conjunta","SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA","2022-11-24","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","COMISION DE ANALISIS DE OBJETIVOS Y METAS DEL DECRETO N° 576/22 - CREASE"
"370837","375443","Resolución","5292","General Conjunta","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-11-24","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","COMISION DE ANALISIS DE OBJETIVOS Y METAS DEL DECRETO N° 576/22 - CREASE"
"370837","375565","Decreto","787","DNU","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-28","PROGRAMA DE INCREMENTO EXPORTADOR","RESTABLECIMIENTO"
"370841","373521","Resolución","1930","","AGENCIA NACIONAL DE DISCAPACIDAD","2022-10-24","AGENCIA NACIONAL DE DISCAPACIDAD","LLAMADO A CONVOCATORIA ESPECIAL - AMPLIESE PLAZO"
"370854","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"370876","370877","Comunicación","6","","OFICINA NACIONAL DE CONTRATACIONES","2022-09-02","OFICINA ANTICORRUPCION","PROCESOS DE CONTRATACION DIRECTA"
"370897","371071","Disposición","1","Conjunta","SUBSECRETARIA DE PROMOCION TURISTICA Y NUEVOS PRODUCTOS","2022-09-08","PREVIAJE EDICION 2022","ACTA ACUERDO - PROTOCOLO PARA EL CONTROL Y FISCALIZACION"
"370897","371071","Disposición","1","Conjunta","SUBSECRETARIA DE ACCIONES PARA LA DEFENSA DE LAS Y LOS CONSU","2022-09-08","PREVIAJE EDICION 2022","ACTA ACUERDO - PROTOCOLO PARA EL CONTROL Y FISCALIZACION"
